2021,02,21,19,19,43,736
2021,02,21,19,24,35,992
2021,02,21,19,29,38,123
2021,02,21,19,34,38,122
2021,02,21,19,39,39,949
2021,02,21,19,44,40,68
2021,02,21,19,49,42,633
2021,02,21,19,54,43,210
2021,02,21,19,59,43,89
2021,02,21,20,4,45,218
2021,02,21,20,9,45,762
2021,02,21,20,14,46,784
2021,02,21,20,19,48,888
2021,02,21,20,24,49,5
2021,02,21,20,29,50,353
2021,02,21,20,34,51,196
2021,02,21,20,39,51,247
2021,02,21,20,44,52,110
2021,02,21,20,49,53,761
2021,02,21,20,54,55,640
2021,02,21,20,59,55,412
2021,02,21,21,4,57,292
2021,02,21,21,9,59,360
2021,02,21,21,14,59,506
2021,02,21,21,20,0,998
2021,02,21,21,25,1,189
2021,02,21,21,30,3,174
2021,02,21,21,35,3,215
2021,02,21,21,40,4,84
2021,02,21,21,45,5,374
2021,02,21,21,50,6,732
2021,02,21,21,55,7,722
2021,02,21,22,0,8,282
2021,02,21,22,5,9,567
2021,02,21,22,10,11,481
2021,02,21,22,15,15,220
2021,02,21,22,20,16,289
2021,02,21,22,25,18,43
2021,02,21,22,30,22,487
2021,02,21,22,35,21,471
2021,02,21,22,40,21,488
2021,02,21,22,45,23,422
2021,02,21,22,50,23,584
2021,02,21,22,55,23,187
2021,02,21,23,0,25,238
2021,02,21,23,5,33,314
2021,02,21,23,10,28,382
2021,02,21,23,15,28,233
2021,02,21,23,20,30,255
2021,02,21,23,25,30,522
2021,02,21,23,30,30,11
2021,02,21,23,35,33,293
2021,02,21,23,40,40,869
2021,02,21,23,45,35,772
2021,02,21,23,50,35,288
2021,02,21,23,55,36,345
2021,02,22,0,0,39,955
2021,02,22,0,5,37,921
2021,02,22,0,10,40,958
2021,02,22,0,15,41,65
2021,02,22,0,20,42,417
2021,02,22,0,25,41,777
2021,02,22,0,30,42,191
2021,02,22,0,35,45,291
2021,02,22,0,40,45,280
2021,02,22,0,45,53,136
2021,02,22,0,50,48,653
2021,02,22,0,56,14,877
2021,02,22,1,0,50,578
2021,02,22,1,5,55,121
2021,02,22,1,10,51,107
2021,02,22,1,15,53,483
2021,02,22,1,20,55,264
2021,02,22,1,25,56,547
2021,02,22,1,30,57,403
2021,02,22,1,36,3,128
2021,02,22,1,40,53,166
2021,02,22,1,45,55,72
2021,02,22,1,56,1,210
2021,02,22,2,1,1,208
2021,02,22,2,6,3,313
2021,02,22,2,11,5,11
2021,02,22,2,16,0,982
2021,02,22,2,21,1,748
2021,02,22,2,26,3,247
2021,02,22,2,31,3,329
2021,02,22,2,36,4,834
2021,02,22,2,41,6,236
2021,02,22,2,46,7,295
2021,02,22,2,51,8,500
2021,02,22,2,56,9,283
2021,02,22,3,1,10,128
2021,02,22,3,6,11,505
2021,02,22,3,11,12,383
2021,02,22,3,16,13,130
2021,02,22,3,21,19,42
2021,02,22,3,26,21,762
2021,02,22,3,31,15,484
2021,02,22,3,36,16,826
2021,02,22,3,41,18,394
2021,02,22,3,46,19,221
2021,02,22,3,51,47,483
2021,02,22,3,56,26,798
2021,02,22,4,1,28,601
2021,02,22,4,6,28,81
2021,02,22,4,11,29,689
2021,02,22,4,16,30,338
2021,02,22,4,21,31,38
2021,02,22,4,26,33,376
2021,02,22,4,31,33,578
2021,02,22,4,36,33,646
2021,02,22,4,41,35,762
2021,02,22,4,46,35,266
2021,02,22,4,51,36,555
2021,02,22,4,56,37,427
2021,02,22,5,1,39,604
2021,02,22,5,6,40,236
2021,02,22,5,11,39,795
2021,02,22,5,16,41,876
2021,02,22,5,21,43,956
2021,02,22,5,26,44,48
2021,02,22,5,31,45,27
2021,02,22,5,36,47,109
2021,02,22,5,41,47,132
2021,02,22,5,46,49,154
2021,02,22,5,51,48,633
2021,02,22,5,56,49,735
2021,02,22,6,1,53,165
2021,02,22,6,6,58,217
2021,02,22,6,11,54,522
2021,02,22,6,16,55,996
2021,02,22,6,21,56,112
2021,02,22,6,26,57,562
2021,02,22,6,31,57,693
2021,02,22,6,36,59,257
2021,02,22,6,41,59,564
2021,02,22,6,47,1,380
2021,02,22,6,52,2,806
2021,02,22,6,57,2,998
2021,02,22,7,2,5,66
2021,02,22,7,7,4,748
2021,02,22,7,12,6,161
2021,02,22,7,17,7,998
2021,02,22,7,22,8,517
2021,02,22,7,27,10,356
2021,02,22,7,32,10,617
2021,02,22,7,37,11,443
2021,02,22,7,42,13,569
2021,02,22,7,47,13,547
2021,02,22,7,52,15,638
2021,02,22,7,57,15,443
2021,02,22,8,2,17,216
2021,02,22,8,7,18,806
2021,02,22,8,12,19,96
2021,02,22,8,17,20,901
2021,02,22,8,22,21,344
2021,02,22,8,27,22,401
2021,02,22,8,32,22,799
2021,02,22,8,37,24,104
2021,02,22,8,42,25,455
2021,02,22,8,47,28,317
2021,02,22,8,52,27,269
2021,02,22,8,57,27,327
2021,02,22,9,2,29,385
2021,02,22,9,7,31,474
2021,02,22,9,12,32,294
2021,02,22,9,17,32,480
2021,02,22,9,22,32,575
2021,02,22,9,27,34,562
2021,02,22,9,32,35,505
2021,02,22,9,37,36,540
2021,02,22,9,42,37,627
2021,02,22,9,47,37,879
2021,02,22,9,52,39,337
2021,02,22,9,57,39,459
2021,02,22,10,2,42,320
2021,02,22,10,7,43,59
2021,02,22,10,12,43,914
2021,02,22,10,17,45,225
2021,02,22,10,22,44,746
2021,02,22,10,27,46,197
2021,02,22,10,32,48,253
2021,02,22,10,37,48,417
2021,02,22,10,42,49,248
2021,02,22,10,47,50,677
2021,02,22,10,52,51,614
2021,02,22,10,57,53,590
2021,02,22,11,2,53,537
2021,02,22,11,7,53,992
2021,02,22,11,12,55,182
2021,02,22,11,17,55,598
2021,02,22,11,22,59,470
2021,02,22,11,27,58,856
2021,02,22,11,33,0,540
2021,02,22,11,38,0,594
2021,02,22,11,43,2,176
2021,02,22,11,48,1,683
2021,02,22,11,53,3,643
2021,02,22,11,58,5,753
2021,02,22,12,3,5,856
2021,02,22,12,8,6,162
2021,02,22,12,13,7,476
2021,02,22,12,18,9,39
2021,02,22,12,23,9,347
2021,02,22,12,28,11,151
2021,02,22,12,33,12,471
2021,02,22,12,38,12,239
2021,02,22,12,43,14,631
2021,02,22,12,48,16,122
2021,02,22,12,53,16,702
2021,02,22,12,58,18,2
2021,02,22,13,3,18,29
2021,02,22,13,8,16,388
2021,02,22,13,13,19,650
2021,02,22,13,18,21,68
2021,02,22,13,23,23,269
2021,02,22,13,28,23,316
2021,02,22,13,33,24,884
2021,02,22,13,38,24,911
2021,02,22,13,43,27,281
2021,02,22,13,48,26,516
2021,02,22,13,53,28,584
2021,02,22,13,58,27,341
2021,02,22,14,3,30,207
2021,02,22,14,8,32,222
2021,02,22,14,13,33,898
2021,02,22,14,18,34,615
2021,02,22,14,23,35,471
2021,02,22,14,28,35,739
2021,02,22,14,33,46,755
2021,02,22,14,38,37,805
2021,02,22,14,44,46,167
2021,02,22,14,48,35,897
2021,02,22,14,53,36,922
2021,02,22,14,58,37,941
2021,02,22,15,3,39,234
2021,02,22,15,8,39,97
2021,02,22,15,13,40,778
2021,02,22,15,18,41,610
2021,02,22,15,23,42,646
2021,02,22,15,28,44,203
2021,02,22,15,33,44,654
2021,02,22,15,38,44,763
2021,02,22,15,43,46,582
2021,02,22,15,48,52,235
2021,02,22,15,53,53,195
2021,02,22,15,58,55,243
2021,02,22,16,3,56,325
2021,02,22,16,8,56,603
2021,02,22,16,13,56,889
2021,02,22,16,19,8,976
2021,02,22,16,23,59,769
2021,02,22,16,29,1,881
2021,02,22,16,33,59,333
2021,02,22,16,39,3,480
2021,02,22,16,44,4,250
2021,02,22,16,49,3,800
2021,02,22,16,54,5,863
2021,02,22,16,59,7,147
2021,02,22,17,4,9,249
2021,02,22,17,9,10,859
2021,02,22,17,14,7,186
2021,02,22,17,19,10,336
2021,02,22,17,24,11,771
2021,02,22,17,29,14,23
2021,02,22,17,34,14,843
2021,02,22,17,39,14,318
2021,02,22,17,44,15,654
2021,02,22,17,49,17,218
2021,02,22,17,54,17,483
2021,02,22,17,59,18,666
2021,02,22,18,4,19,631
2021,02,22,18,9,20,767
2021,02,22,18,14,19,172
2021,02,22,18,19,32,804
2021,02,22,18,24,19,531
2021,02,22,18,29,21,181
2021,02,22,18,34,21,742
2021,02,22,18,39,23,196
2021,02,22,18,44,28,921
2021,02,22,18,49,29,854
2021,02,22,18,54,31,331
2021,02,22,18,59,32,672
